,1,2,3,4,5,CY,Z_count_1,Z_count_2,Z_count_3,Z_count_4,Z_count_5,Z_count_6,Z_min,Z_T,Z_max,Z_min_61,Z_max_61,Z_min_c,Z_T_c,Z_max_c,Z_min_61_c,Z_max_61_c,F_count_1,F_count_2,F_count_3,F_count_4,F_count_5,F_count_6,F_min,F_T,F_max,F_min_56,F_max_56,F_min_c,F_T_c,F_max_c,F_min_56_c,F_max_56_c
7212,6,4,3,3,1,1,1,0,2,1,0,1,0,1,2,1,1,0,1,2,1,1,1,1,3,2,1,2,1,1,3,1,2,1,1,3,1,2
7213,6,4,3,3,2,1,0,1,2,1,0,1,0,0,2,0,1,0,0,2,0,1,0,1,2,1,0,1,0,1,2,0,1,0,1,2,0,1
7214,6,4,3,3,3,1,0,0,3,1,0,1,0,0,3,0,1,0,0,3,0,1,0,0,3,1,0,1,0,0,3,0,1,0,0,3,0,1
7215,6,4,3,3,4,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1
7216,6,4,3,3,5,1,0,0,2,1,1,1,0,0,2,0,1,0,0,2,0,1,0,0,2,1,1,1,0,0,2,1,1,0,0,2,1,1
7217,6,4,3,3,6,1,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2
7218,6,4,3,4,1,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
7219,6,4,3,4,2,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
7220,6,4,3,4,3,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1
7221,6,4,3,4,4,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
7222,6,4,3,4,5,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7223,6,4,3,4,6,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7224,6,4,3,5,1,10,1,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,1,1,2,2,2,2,1,1,2,2,2,10,10,20,20,20
7225,6,4,3,5,2,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
7226,6,4,3,5,3,1,0,0,2,1,1,1,0,0,2,0,1,0,0,2,0,1,0,0,2,1,1,1,0,0,2,1,1,0,0,2,1,1
7227,6,4,3,5,4,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7228,6,4,3,5,5,1,0,0,1,1,2,1,0,0,2,0,1,0,0,2,0,1,0,0,1,1,2,1,0,0,2,1,2,0,0,2,1,2
7229,6,4,3,5,6,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7230,6,4,3,6,1,1,1,0,1,1,0,2,0,1,2,1,2,0,1,2,1,2,1,1,2,2,1,3,1,1,3,1,3,1,1,3,1,3
7231,6,4,3,6,2,1,0,1,1,1,0,2,0,0,2,0,2,0,0,2,0,2,0,1,1,1,0,2,0,1,2,0,2,0,1,2,0,2
7232,6,4,3,6,3,1,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2
7233,6,4,3,6,4,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7234,6,4,3,6,5,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7235,6,4,3,6,6,1,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3
7236,6,4,4,1,1,1,2,0,0,2,0,1,0,2,2,1,2,0,2,2,1,2,2,2,2,4,2,3,2,2,4,2,3,2,2,4,2,3
7237,6,4,4,1,2,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
7238,6,4,4,1,3,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
7239,6,4,4,1,4,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
7240,6,4,4,1,5,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
7241,6,4,4,1,6,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
7242,6,4,4,2,1,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
7243,6,4,4,2,2,1,0,2,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,2,0,2,0,1,0,2,2,0,1,0,2,2,0,1
7244,6,4,4,2,3,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
7245,6,4,4,2,4,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
7246,6,4,4,2,5,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
7247,6,4,4,2,6,1,0,1,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,2,0,1,2,0,2,0,1,2,0,2
7248,6,4,4,3,1,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
7249,6,4,4,3,2,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
7250,6,4,4,3,3,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1
7251,6,4,4,3,4,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
7252,6,4,4,3,5,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7253,6,4,4,3,6,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7254,6,4,4,4,1,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
7255,6,4,4,4,2,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
7256,6,4,4,4,3,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
7257,6,4,4,4,4,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1
7258,6,4,4,4,5,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
7259,6,4,4,4,6,1,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2
7260,6,4,4,5,1,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
7261,6,4,4,5,2,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
7262,6,4,4,5,3,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7263,6,4,4,5,4,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
7264,6,4,4,5,5,1,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,2,1,0,0,2,1,2,0,0,2,1,2
7265,6,4,4,5,6,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7266,6,4,4,6,1,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
7267,6,4,4,6,2,1,0,1,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,2,0,1,2,0,2,0,1,2,0,2
7268,6,4,4,6,3,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7269,6,4,4,6,4,1,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2
7270,6,4,4,6,5,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7271,6,4,4,6,6,1,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3
7272,6,4,5,1,1,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
7273,6,4,5,1,2,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
7274,6,4,5,1,3,10,1,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,1,1,2,2,2,2,1,1,2,2,2,10,10,20,20,20
7275,6,4,5,1,4,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
7276,6,4,5,1,5,1,1,0,0,1,2,1,0,1,2,1,1,0,1,2,1,1,1,1,1,2,3,2,1,1,3,2,3,1,1,3,2,3
7277,6,4,5,1,6,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7278,6,4,5,2,1,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
7279,6,4,5,2,2,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
7280,6,4,5,2,3,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
7281,6,4,5,2,4,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
7282,6,4,5,2,5,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
7283,6,4,5,2,6,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
7284,6,4,5,3,1,10,1,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,1,1,2,2,2,2,1,1,2,2,2,10,10,20,20,20
7285,6,4,5,3,2,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
7286,6,4,5,3,3,1,0,0,2,1,1,1,0,0,2,0,1,0,0,2,0,1,0,0,2,1,1,1,0,0,2,1,1,0,0,2,1,1
7287,6,4,5,3,4,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7288,6,4,5,3,5,1,0,0,1,1,2,1,0,0,2,0,1,0,0,2,0,1,0,0,1,1,2,1,0,0,2,1,2,0,0,2,1,2
7289,6,4,5,3,6,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7290,6,4,5,4,1,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
7291,6,4,5,4,2,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
7292,6,4,5,4,3,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
7293,6,4,5,4,4,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
7294,6,4,5,4,5,1,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,2,1,0,0,2,1,2,0,0,2,1,2
7295,6,4,5,4,6,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7296,6,4,5,5,1,1,1,0,0,1,2,1,0,1,2,1,1,0,1,2,1,1,1,1,1,2,3,2,1,1,3,2,3,1,1,3,2,3
7297,6,4,5,5,2,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
7298,6,4,5,5,3,1,0,0,1,1,2,1,0,0,2,0,1,0,0,2,0,1,0,0,1,1,2,1,0,0,2,1,2,0,0,2,1,2
7299,6,4,5,5,4,1,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,2,1,0,0,2,1,2,0,0,2,1,2
7300,6,4,5,5,5,1,0,0,0,1,3,1,0,0,3,0,1,0,0,3,0,1,0,0,0,1,3,1,0,0,3,1,3,0,0,3,1,3
7301,6,4,5,5,6,1,0,0,0,1,2,2,0,0,2,0,2,0,0,2,0,2,0,0,0,1,2,2,0,0,2,2,2,0,0,2,2,2
7302,6,4,5,6,1,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7303,6,4,5,6,2,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
7304,6,4,5,6,3,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7305,6,4,5,6,4,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7306,6,4,5,6,5,1,0,0,0,1,2,2,0,0,2,0,2,0,0,2,0,2,0,0,0,1,2,2,0,0,2,2,2,0,0,2,2,2
7307,6,4,5,6,6,1,0,0,0,1,1,3,0,0,3,0,3,0,0,3,0,3,0,0,0,1,1,3,0,0,3,1,3,0,0,3,1,3
7308,6,4,6,1,1,1,2,0,0,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,3,2,4,2,2,4,2,4,2,2,4,2,4
7309,6,4,6,1,2,1,1,1,0,1,0,2,0,1,2,1,2,0,1,2,1,2,1,2,1,2,1,3,1,2,3,1,3,1,2,3,1,3
7310,6,4,6,1,3,1,1,0,1,1,0,2,0,1,2,1,2,0,1,2,1,2,1,1,2,2,1,3,1,1,3,1,3,1,1,3,1,3
7311,6,4,6,1,4,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
7312,6,4,6,1,5,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7313,6,4,6,1,6,1,1,0,0,1,0,3,0,1,3,1,3,0,1,3,1,3,1,1,1,2,1,4,1,1,4,1,4,1,1,4,1,4
7314,6,4,6,2,1,1,1,1,0,1,0,2,0,1,2,1,2,0,1,2,1,2,1,2,1,2,1,3,1,2,3,1,3,1,2,3,1,3
7315,6,4,6,2,2,1,0,2,0,1,0,2,0,0,2,0,2,0,0,2,0,2,0,2,0,1,0,2,0,2,2,0,2,0,2,2,0,2
7316,6,4,6,2,3,1,0,1,1,1,0,2,0,0,2,0,2,0,0,2,0,2,0,1,1,1,0,2,0,1,2,0,2,0,1,2,0,2
7317,6,4,6,2,4,1,0,1,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,2,0,1,2,0,2,0,1,2,0,2
7318,6,4,6,2,5,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
7319,6,4,6,2,6,1,0,1,0,1,0,3,0,0,3,0,3,0,0,3,0,3,0,1,0,1,0,3,0,1,3,0,3,0,1,3,0,3
7320,6,4,6,3,1,1,1,0,1,1,0,2,0,1,2,1,2,0,1,2,1,2,1,1,2,2,1,3,1,1,3,1,3,1,1,3,1,3
7321,6,4,6,3,2,1,0,1,1,1,0,2,0,0,2,0,2,0,0,2,0,2,0,1,1,1,0,2,0,1,2,0,2,0,1,2,0,2
7322,6,4,6,3,3,1,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,1,0,2,0,0,2,0,2,0,0,2,0,2
7323,6,4,6,3,4,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7324,6,4,6,3,5,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7325,6,4,6,3,6,1,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3
7326,6,4,6,4,1,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
7327,6,4,6,4,2,1,0,1,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,2,0,1,2,0,2,0,1,2,0,2
7328,6,4,6,4,3,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
7329,6,4,6,4,4,1,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2
7330,6,4,6,4,5,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7331,6,4,6,4,6,1,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3
7332,6,4,6,5,1,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7333,6,4,6,5,2,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
7334,6,4,6,5,3,1,0,0,1,1,1,2,0,0,2,0,2,0,0,2,0,2,0,0,1,1,1,2,0,0,2,1,2,0,0,2,1,2
7335,6,4,6,5,4,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
7336,6,4,6,5,5,1,0,0,0,1,2,2,0,0,2,0,2,0,0,2,0,2,0,0,0,1,2,2,0,0,2,2,2,0,0,2,2,2
7337,6,4,6,5,6,1,0,0,0,1,1,3,0,0,3,0,3,0,0,3,0,3,0,0,0,1,1,3,0,0,3,1,3,0,0,3,1,3
7338,6,4,6,6,1,1,1,0,0,1,0,3,0,1,3,1,3,0,1,3,1,3,1,1,1,2,1,4,1,1,4,1,4,1,1,4,1,4
7339,6,4,6,6,2,1,0,1,0,1,0,3,0,0,3,0,3,0,0,3,0,3,0,1,0,1,0,3,0,1,3,0,3,0,1,3,0,3
7340,6,4,6,6,3,1,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,3
7341,6,4,6,6,4,1,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,2,0,3,0,0,3,0,3,0,0,3,0,3
7342,6,4,6,6,5,1,0,0,0,1,1,3,0,0,3,0,3,0,0,3,0,3,0,0,0,1,1,3,0,0,3,1,3,0,0,3,1,3
7343,6,4,6,6,6,1,0,0,0,1,0,4,0,0,4,0,4,0,0,4,0,4,0,0,0,1,0,4,0,0,4,0,4,0,0,4,0,4
7344,6,5,1,1,1,1,3,0,0,0,1,1,0,3,3,1,3,0,3,3,1,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,4,4
7345,6,5,1,1,2,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
7346,6,5,1,1,3,1,2,0,1,0,1,1,0,2,2,1,2,0,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3
7347,6,5,1,1,4,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
7348,6,5,1,1,5,1,2,0,0,0,2,1,0,2,2,1,2,0,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,4,3,4
7349,6,5,1,1,6,1,2,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,2,4,3,4
7350,6,5,1,2,1,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
7351,6,5,1,2,2,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
7352,6,5,1,2,3,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
7353,6,5,1,2,4,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
7354,6,5,1,2,5,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
7355,6,5,1,2,6,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
7356,6,5,1,3,1,1,2,0,1,0,1,1,0,2,2,1,2,0,2,2,1,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3
7357,6,5,1,3,2,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
7358,6,5,1,3,3,1,1,0,2,0,1,1,0,1,2,1,1,0,1,2,1,1,1,1,3,1,2,2,1,1,3,2,2,1,1,3,2,2
7359,6,5,1,3,4,10,1,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,1,1,2,2,2,2,1,1,2,2,2,10,10,20,20,20
7360,6,5,1,3,5,1,1,0,1,0,2,1,0,1,2,1,1,0,1,2,1,1,1,1,2,1,3,2,1,1,3,2,3,1,1,3,2,3
7361,6,5,1,3,6,1,1,0,1,0,1,2,0,1,2,1,2,0,1,2,1,2,1,1,2,1,2,3,1,1,3,2,3,1,1,3,2,3
7362,6,5,1,4,1,1,2,0,0,1,1,1,0,2,2,1,2,0,2,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3
7363,6,5,1,4,2,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
7364,6,5,1,4,3,10,1,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,1,1,2,2,2,2,1,1,2,2,2,10,10,20,20,20
7365,6,5,1,4,4,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
7366,6,5,1,4,5,1,1,0,0,1,2,1,0,1,2,1,1,0,1,2,1,1,1,1,1,2,3,2,1,1,3,2,3,1,1,3,2,3
7367,6,5,1,4,6,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7368,6,5,1,5,1,1,2,0,0,0,2,1,0,2,2,1,2,0,2,2,1,2,2,2,2,2,4,3,2,2,4,3,4,2,2,4,3,4
7369,6,5,1,5,2,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
7370,6,5,1,5,3,1,1,0,1,0,2,1,0,1,2,1,1,0,1,2,1,1,1,1,2,1,3,2,1,1,3,2,3,1,1,3,2,3
7371,6,5,1,5,4,1,1,0,0,1,2,1,0,1,2,1,1,0,1,2,1,1,1,1,1,2,3,2,1,1,3,2,3,1,1,3,2,3
7372,6,5,1,5,5,1,1,0,0,0,3,1,0,1,3,1,1,0,1,3,1,1,1,1,1,1,4,2,1,1,4,2,4,1,1,4,2,4
7373,6,5,1,5,6,1,1,0,0,0,2,2,0,1,2,1,2,0,1,2,1,2,1,1,1,1,3,3,1,1,3,3,3,1,1,3,3,3
7374,6,5,1,6,1,1,2,0,0,0,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,2,4,3,4
7375,6,5,1,6,2,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
7376,6,5,1,6,3,1,1,0,1,0,1,2,0,1,2,1,2,0,1,2,1,2,1,1,2,1,2,3,1,1,3,2,3,1,1,3,2,3
7377,6,5,1,6,4,1,1,0,0,1,1,2,0,1,2,1,2,0,1,2,1,2,1,1,1,2,2,3,1,1,3,2,3,1,1,3,2,3
7378,6,5,1,6,5,1,1,0,0,0,2,2,0,1,2,1,2,0,1,2,1,2,1,1,1,1,3,3,1,1,3,3,3,1,1,3,3,3
7379,6,5,1,6,6,1,1,0,0,0,1,3,0,1,3,1,3,0,1,3,1,3,1,1,1,1,2,4,1,1,4,2,4,1,1,4,2,4
7380,6,5,2,1,1,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
7381,6,5,2,1,2,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
7382,6,5,2,1,3,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
7383,6,5,2,1,4,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
7384,6,5,2,1,5,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
7385,6,5,2,1,6,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
